id,url,genre_raw,form_label,title_full,author,book_name,book_id,year,period,text,body_len
klc:ITKC_MO_0004A_0150_010_0090,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0090&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,黃屋前頭揔是天。紫雲猶繞小亭筵。一篇宸翰眞琳簡。讀向人間骨欲仙。汾陽再造聖唐天。甲第猶無御幸筵。千古三韓今始見。一門能致九門仚。,64
klc:ITKC_MO_0004A_0150_010_0100,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0100&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,佳節駸駸去不留。可堪書室咄哉愁。有花絶欲邀賓賞。無酒猶能與婦謀。爲我何妨迴鈿勒。捨君誰與倒瓊舟。莫言窮巷無兼味。偶得紅鱸玉尺脩。,64
klc:ITKC_MO_0004A_0150_010_0110,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0110&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,古來眞將出書生。膽氣如君合蕫兵。帷幄方嚴軍政肅。官班猶帶禮曹淸。莫嗟見奪鳳凰沼。公拜省朗。以親嫌未出。改禮部。故云。 羸得伸威羆虎營。此是男兒康濟日。賀筵休讓玉杯行。,83
klc:ITKC_MO_0004A_0150_010_0120,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0120&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,玉堂老漢隨黃屋。金闕仙人寄紫衣。十里靑山松下路。滿身文彩鬪朝暉。,32
klc:ITKC_MO_0004A_0150_010_0130,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0130&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,正日何須手放鳩。取同姓。 君家陰德世曾修。才高地貴身兼得。年少官尊望最優。相國永仁之季子。年二十餘侍郞。 愛客風流傾趙勝。尋僧情况倒裴休。金閨頗猒連宵直。時爲左侍。 茗席時容半日留。喜我早攀尼父翼。推公長作華韻頭。此生幸識荊州面。何羨人間萬戶侯。右贈趙侍郞。安馴那得性如鳩。强項平生負素修。入社猶思陶令飮。彌天長服道安優。早諳浮世眞如寓。愧把微官謾導休。憔悴苦遭漁父笑。遷延甘作賈胡留。艱危到處芒攢背。俯仰無端雪滿頭。卜築他年容我不。掛冠神虎謝王侯。右贈月首座。,231
klc:ITKC_MO_0004A_0150_010_0140,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0140&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,人琴幸暗合。絃手穩相迎。寓古心逾淡。通仙骨欲輕。淸於巖溜落。幽却谷風生。聽罷月微側。冷然洗我情。凄景調商促。陽春撫角迎。數聲敲月謾。餘韻出花輕。舊譜胷中了。新翻意外生。倩君能聽否。雖老尙鍾情。,96
klc:ITKC_MO_0004A_0150_010_0150,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0150&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,人間百味貴早嘗。天肯爲人反候氣。春榮秋熟固其常。苟戾於此卽爲異。邇來俗習例好奇。天亦隨人情所嗜。故敎溪茗先春萌。抽出金芽殘雪裏。南人曾不怕髬髵。冒險衝深捫葛蘽。辛勤採摘焙成團。要趁頭番獻天子。師從何處得此品。入手先驚香撲鼻。塼爐活火試自煎。手點花甆誇色味。黏黏入口脆且柔。有如乳臭兒與稚。朱門琁戶尙未見。可恠吾師能得致。蠻童曾未識禪居。雖欲見餉何由至。是應蘂闥九重深。體貌禪英情禮備。愛惜包藏不忍啜。題封勑遣中使寄。不分人間無賴客。得嘗况又惠山水。平生長負遲暮嗟。第一來嘗唯此耳。餉名孺茶可無謝。勸公旱釀春酒旨。喫茶飮酒遣一生。來往風流從此始。,272
klc:ITKC_MO_0004A_0150_010_0160,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0160&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,西北寒威方墮指。南方臘月如春氣。金粟黏枝已結纇。均天所覆地各異。禪家調格大高生。豈把酸甜隨俗嗜。蕭然方丈無一物。愛聽笙聲號鼎裏。評茶品水是家風。不要養生千歲虆。憐渠給給抽早芽。似欲先供老衲子。睡鄕癡漢亦偸嘗。失却從前雷鼾鼻。憶昔閑遊蠻國天。四時隨分嘗新味。火前香茗得未多。不似盈盤春笋稚。摘將萬粒成一餠。一餠千錢那易致。况今惟悴京華中。爲我何人重趼至。吾帥也是僧中龍。梵行無虧禪德備。山堆金帛尙欲施。誰秘新香忍不寄。收藏愼勿輕與人。除却靈臺澄似水。勸師早釀豈妄云。欲識茶眞先醉耳。書生寒餓長流涎。只將口腹營甘旨。若遣孺茶生稚酒。勝事眞從吾輩始。,272
klc:ITKC_MO_0004A_0150_010_0170,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0170&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,昔者神農嘗草木。著之方經要補氣。獨於茗飮棄不收。不與萬品論同異。聖所未到誰唱先。蠲昏釋䬼尤所嗜。近遭販鬻多眩眞。競落點商謀計裏。有如俗醫迷仙方。妄把蘡薁云是蘽。箇中評品妙且精。唯有雲峯一禪子。平生自笑臘後芽。辛香辣氣堪掩鼻。偶得蒙山第一摘。不待烹煎先嚼味。狂客一見呼孺茶。無奈老境貪幼稚。不是江南冒雪收。京華二月何能致。物之自售皆由人。珠玉亦猶無脛至。作詩論詰欲代譜。筆端無舌莫詳備。要令儒仙抉其精。硬牋麤字書以寄。書一本示禁林諸公。 五君騁思探淵源。毫髮莫逃如印水。見詩猶勝見茶經。陸生所品糟粕耳。失一句。 調高未合綴離騷。當繫詩篇聯四始。,271
klc:ITKC_MO_0004A_0150_010_0180,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0180&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,古今作者雲紛紛。調戱草木騁豪氣。磨章琢句自謂奇。到人牙頰甘苦異。狀元詩獨窮芳腴。美如熊掌誰不嗜。玉皇召入蓬萊宮。揮毫吮墨銀臺裏。君材落落千丈松。攀附如吾類縈蘽。不與君同寮。故云。 率然著出孺茶詩。豈意流傳到吾子。見之忽憶花溪遊。花溪。茶所產。君管記晉陽時往見。故來詩及之。 懷舊凄然爲酸鼻。品此雲峯未嗅香。宛如南國曾嘗味。因論花溪採茶時。官督家丁無老稚。瘴嶺千重眩手收。玉京萬里赬肩致。此是蒼生膏與肉。臠割萬人方得至。一篇一句皆寓意。詩之六義於此備。隴西居士眞狂客。此生已向糟丘寄。酒酣謀睡業已甘。安用煎茶空費水。破却千枝供一啜。細思此理眞害耳。知君異日到諫垣。記我詩中微有旨。焚山燎野禁稅茶。唱作南民息肩始。,305
klc:ITKC_MO_0004A_0150_010_0190,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0190&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,居士年來了萬緣。唯有詩狂餘習氣。物或不類尋常看。窮搜細剖狀其異。此茶品絶可無詩。况復平生素酷嗜。悠然到此誰所餉。想自江淮煙瘴裏。爲恐淸香先發洩。牢鎖縹箱纏紫蘽。秘之不敢示情親。琭琭何曾數餘子。寓心獨待識茶人。不是風斤誰斲鼻。碎鐺撲火久不煎。正怯兒曹輕品味。譬如富貴深閨中。養得嬌姹鵶頭稚。眼高深恐嫁凡婿。着意東床期欲致。我今何者敢來試。意外忽逢仙分至。房公落落天上人。房爲內侍。 褚裒皮裏陽秋備。評人餘論移於茶。說脉論源聊見寄。讀了冷冷洗煩悶。恰如醉面洒寒水。對茶索酒頗似狂。可笑前言眞戱耳。草庵他日叩禪居。數卷玄書討深旨。雖老猶堪手汲泉。一甌卽是參禪始。,278
klc:ITKC_MO_0004A_0150_010_0200,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0200&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,灑遍庭林壓綠叢。寒暄未可信天翁。防他江上南來鷰。悔殺雲間北去鴻。梅塢飄將花滿地。柳堤飛趁絮隨風。但嫌時令乖和氣。豈害吾儕爛醉中。,64
klc:ITKC_MO_0004A_0150_010_0210,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0210&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,三朝翼亮鐵心堅。富貴功名四十年。鳳閣早腰丞相印。鼇山兼領史臣權。金章解早方圖逸。公引年致仕。紫府微忙亦要賢。池館蕭然空碧草。鷪溪里退食齋也。 玉簪零落淚如泉。,79
klc:ITKC_MO_0004A_0150_010_0220,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0220&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,頑紅未合近宮闈。却學中人身上衣。色厚全欺雞髻淺。香濃應笑麝臍微。貪承萬乘鍾情賞。年年主上來賞。 故待千花入眼稀。舊譜曾聞紫中貴。才凡未識是耶非。,72
klc:ITKC_MO_0004A_0150_010_0230,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0230&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,一朶仙花在禁闈。年年長近柘黃衣。天工過與紅顔釅。世眼翻成紫色微。闕下方傳千品最。人間喧導兩京稀。牧丹有兩京身。 聞名杜牧如相見。豈對姸姿更認非。杜牧云。聞有紫雲誰是。,83
klc:ITKC_MO_0004A_0150_010_0240,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0240&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,自緣病脨懶尋春。紫陌今朝散步巡。賴有君家開劇飮。免敎吾輩負芳辰。花顔嬌奼工留客。酒力麤剛解倒人。挼碎牧丹投舞妓。故看頩頰薄生嗔。,64
klc:ITKC_MO_0004A_0150_010_0250,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0250&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,帶玉露花頭上揷。滿金盃酒手中傾。一雙倡妓眞仙子。齊把琵琶作鳳鳴。,32
klc:ITKC_MO_0004A_0150_010_0260,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0260&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,小盆石菖蒲凡物之榮悴。皆因地瘠肥。土肉厚封植。猶恐有時腓。嗟爾異於是。性與膏泥違。區區硬盆底。鑿鑿碎石圍。是汝託根處。地脉安所歸。綠葉滋暢茂。尋尺猶可希。最愛淸曉露。團團綴珠璣。蕭然几案上。永與我相依。綠甆硯滴子幺麽一靑童。緻玉作肌理。曲膝貌甚恭。分明眉目鼻。競日無倦容。提甁供滴水。我本好吟哦。作詩日千紙。硯涸呼倦僕。倦僕佯聾耳。千喚猶不應。喉嗄乃始已。自汝在傍邊。使我硯日泚。何以報爾恩。愼持無碎棄。竹硯匣孤竹飽霜雪。南人輕剪截。問爾心所屬。凡百皆不悅。被人作笛吹。恥趁脣與舌。被兒作馬騎。出胯無奈劣。願來几案間。日與詩人媟。此意有足嘉。宜備書筵設。障我硯中塵。使我硯池潔。占書與裁詩。腕脫不容輟。緣汝若得官。效爾堅貞節。,313
klc:ITKC_MO_0004A_0150_010_0270,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0270&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,行繞淸江課漕船。篙工羅拜白沙邊。海軍擁後猶吹角。鷗鷺驚飛不自前。江鷺飛時吟正快。海潮來後語還雄。偶然傳寫江湖景。錯認年來狀物工。,64
klc:ITKC_MO_0004A_0150_010_0280,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0280&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,少年著歌詞。下筆元無疑。自謂如美玉。誰敢論瑕疵。後日復尋譯。每篇無好辭。不忍汙箱衍。焚之付晨炊。明年視今年。棄擲一如斯。所以高常侍。五十始爲詩。,72
klc:ITKC_MO_0004A_0150_010_0290,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0290&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,居士皤然鬢欲霜。尋僧訪寺度年光。世間只有禪公室。每到深斟大道漿。詩情淡薄渾無味。官况闌珊自少歡。時訪懶融還懶話。靑熒燈畔睡蒲團。蒲團睡熟落冠巾。空室寥寥不見人。更坐觀心融萬想。烱然明月自無塵。,96
klc:ITKC_MO_0004A_0150_010_0300,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0300&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,玉堂本爲待賢開。重玷仙班愧不才。院吏寮員仍舊在。依然如入故鄕來。,32
klc:ITKC_MO_0004A_0150_010_0310,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0310&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,銀臺直對璧門開。自古尤難選翰才。一步花甎猶過望。愚儒何幸得重來。,32
klc:ITKC_MO_0004A_0150_010_0320,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0320&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,我不欲閑門飮酒省賓客。欲向長安市上大會酒徒浮太白。又不欲曲房密室唱小詞。欲向豪家俠宅高歌與吹笛。愁人矉額不言愁。有如氷底之水嗚咽不快流。丈夫愁來卽大哭。不宜暗泣空低頭。達哉苗君大隱九市中。笑却喰松喫水靑山幽。,104
klc:ITKC_MO_0004A_0150_010_0330,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0330&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,似識先生用意栽。故應恰恰趁時開。龔妃嬌侍臨春閣。楚女閑過夢雨臺。映日醺𨠑顔更爛。隔林羞澁笑猶迴。浮紅一餉終如夢。更約明朝把酒來。,64
klc:ITKC_MO_0004A_0150_010_0340,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0340&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,經旬鎖暗雨。似猒惡客寓。今日朗新晴。如與故人遇。遶園行獨吟。淸陰引幽步。深深綠葉閒。滴滴啼餘露。地鏡耿可鑒。墻衣綠漸布。杏子爛黃金。入口甘於乳。朱李倒紅腮。最憐同姓樹。林檎綴珠琲。頗覺味釅苦。瓜蔓走長籬。蘭華被幽圃。悠哉觀物化。亦足養眞趣。,120
klc:ITKC_MO_0004A_0150_010_0350,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0350&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,路接巉岩絶壁前。晴雲蓬渤湧如烟。流泉遇石徘徊去。走葛緣松委曲纏。僧院寂寥閑世界。洞門寬曠別神仙。何人乞與霞漿飮。爲洗紅塵舊骨膻。,64
klc:ITKC_MO_0004A_0150_010_0360,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0360&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,秋光春色忽同枝。造物由來固莫涯。若驗一年花再發。衰顔儻有更紅時。颯颯金風肅。娟娟玉蘂新。羲和天上醉。錯遣已歸春。,56
klc:ITKC_MO_0004A_0150_010_0370,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0370&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,落日無端百感生。茅齋閑坐若爲情。霜風釀作秋光釅。烟月裝成晚景淸。賴有故人彈綠綺。時呼稚子酌烏程。此時酒令吾先畫。弄一聲來輒數觥。,64
klc:ITKC_MO_0004A_0150_010_0380,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0380&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,匝地渾天同浩浩。埤高塡塹混茫茫。飄颻點袂逡巡滅。六出功夫未細詳。入水無蹤着地堆。過簷飛去遇風迴。却因喜舞全欺蝶。若更儲名莫辨梅。簇成銀嶺擁窓前。推作瓊輪委路邊。若是白塩兼粉麪。自家庭砌尙難專。,96
klc:ITKC_MO_0004A_0150_010_0390,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0390&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,門上揷桃何詭誕。庭中爆竹奈支離。辟溫丹粒猶虛語。爲倒醇醅故不辭。,32
klc:ITKC_MO_0004A_0150_010_0400,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0400&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,禦寒珍炭千金直。渴火寒爐一夕溫。感借餘炎容炙手。報恩他日直須呑。,32
klc:ITKC_MO_0004A_0150_010_0410,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0410&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,胡爲勸駐馬。不欲見乘舟。後會縱靑眼。此行應白頭。,24
klc:ITKC_MO_0004A_0150_010_0420,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0420&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,出城飛一錫。候水漾孤舟。行色不堪見。背江慵轉頭。,24
klc:ITKC_MO_0004A_0150_010_0430,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0430&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,文機障子夜勑金門九扇開。玉簫聲裡宴瑤臺。百枝燈影搖宸仗。萬歲山光入壽杯。踏席腰輕仙妓舞。緣橦踉絓侲童才。太平多暇宜同樂。恩許千官徹曉陪。燈籠詩煌煌列燄花齊綻。薄薄輕紗水正澄。炤却萬人同一影。始知眞箇大王燈。,103
klc:ITKC_MO_0004A_0150_010_0440,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0440&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,夜飮梁君南一家。金君大年醉眠。妓以空盞就勸誑之。金起而欲飮不得。因戱爲一絶贈之。予卽和之云。知君閬苑誤翻觴。見謫無聊下殿堂。坐爾舊狂雖失飮。尙緣仙分入平康。,78
klc:ITKC_MO_0004A_0150_010_0450,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0450&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,銀漢橫斜月漸彎。良宵靈匹正成歡。憑君要喚娥眉𧰟。天上人閒樂一般。,32
klc:ITKC_MO_0004A_0150_010_0460,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0460&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,水爲魚所家。失則鼎中鮮。人畫水中魚。如向鼎中傳。雖爲游泳態。尙類失水然。鄭君信神筆。妙手得於天。一掃數十尾。發發皆鮪鱣。得水勢已足。何必寫漪漣。鬐鬣欻欲動。目力珠光旋。疑君蓬島客。久作水中仙。看魚飽且熟。應手隨所沿。擧指欲捫觸。猶恐跳藏淵。吾詩氣力苶。敢作活魚篇。,132
klc:ITKC_MO_0004A_0150_010_0470,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0470&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,身如匹素付人裁。世上何時笑口開。星散萬家無處去。天遊一室訪公來。閑雲傍檻輕縈帶。微雪黏枝乍學梅。莫導遠公元不飮。尙容陶令勸含杯。,64
klc:ITKC_MO_0004A_0150_010_0480,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0480&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,春搖詩思浩難裁。酒入愁眉皺正開。病脚尙將筇拄到。閑身何必馬駄來。商山末擬尋名綺。吳市如今隱姓梅。何幸得逢希有鳥。五湖猶可視如杯。李白鵬賦云。盃看五湖。,75
klc:ITKC_MO_0004A_0150_010_0490,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0490&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,新詩似着剪刀裁。老眼驚看錦段開。金牓記君曾首揵。玉堂慙我晚攀來。始終交契期膠漆。先後功名任杏梅。早識脩鱗橫海大。其如魯國▣於盃。,64
klc:ITKC_MO_0004A_0150_010_0500,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0150_010_0500&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十三 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,凍派潺湲出。春風料峭寒。得年顔欲改。感物意難安。烘炭初嫌烈。凉衫漸近單。柳纔擡眼綠。桃未吐唇丹。水漫魚游樂。林暄鳥語歡。良辰此莫勝。佳會古猶難。飮幸松亭靜。吟從樺燭殘。酒踰雲液酌。饌勝菊英餐。漸欲天爲幕。何占日上竿。高情穿月脇。逸思跨風翰。酩酊甘杯釂。功名任印刓。靑衫猶寸祿。白髮尙微官。不分碧紗護。知非黃土團。假如千日醉。曷賽一生酸。歲月留難絆。神仙夢亦干。紅塵猶啄腐。丹鼎未呑丸。悵望壺天路。空沈陸海瀾。得君欣且服。行已正而端。失意曾遺甑。陳近者以公事免官。 除官忽夢棺。還資入翰林。 予心甁苦窄。子意海何寬。忝作雙飛鶴。來尋五色鸞。指言林君。 直須披肺腑。愼勿覓痕瘢。話舊膓先斷。論交淚已汍。隋珠無處售。趙璧有誰看。賤子便丘壑。朗君長綺紈。林君相門子也。 心憐淸似水。言喜臭如蘭。睡魄驅還泥。詩源倒欲乾。知音如不聽。流水爲誰彈。,367
